date,LAI,TIMESTAMP,SW_IN_F,LW_IN_F,PA_F,TA_F,WS_F,VPD_F,CO2_F_MDS,RN,SW_IN_ERA,LW_IN_ERA,PA_ERA,TA_ERA,WS_ERA,VPD_ERA,P_ERA,SWC_F_MDS_1,H_F_MDS,LE_F_MDS,G_F_MDS,GPP_NT_VUT_USTAR50,LE_CORR,H_CORR,SW_OUT,LW_OUT
2017-05-28,0.6545389090909091,20170528,324.08,357.892,99.277,22.964,2.154,13.562,422.316,,324.08,357.892,99.277,22.964,2.935,13.562,0.0,25.616,46.4293,52.6311,9.00414,3.61697,68.1836,60.149,,
2017-05-29,0.6696902727272727,20170529,237.093,375.773,99.257,21.342,1.16,9.097,427.319,,237.093,375.773,99.257,21.342,1.338,9.097,3.816,24.999,57.5766,54.4459,3.63328,3.67864,70.6231,74.6412,,
2017-05-30,0.6848416363636364,20170530,134.016,383.982,99.585,17.989,1.027,1.632,427.467,,134.016,383.982,99.585,17.989,1.259,1.632,16.111,31.632,61.0121,57.0517,-4.75784,2.89357,74.1213,79.2213,,
2017-05-31,0.699993,20170531,226.724,369.452,99.75,18.878,1.02,5.08,422.316,,226.724,369.452,99.75,18.878,0.777,5.08,6.753,37.627,46.4293,52.6311,13.6396,2.96284,68.4876,60.3828,,
2017-06-01,0.7266594,20170601,308.623,351.712,99.642,20.942,0.884,8.874,427.319,,308.623,351.712,99.642,20.942,0.777,8.874,0.066,35.133,57.5766,54.4459,13.1354,3.63033,71.0766,75.1208,,
2017-06-02,0.7533257999999999,20170602,298.788,363.593,99.497,21.72,1.035,9.453,427.467,,298.788,363.593,99.497,21.72,1.054,9.453,0.029,33.787,61.0121,57.0517,11.1789,3.4869,74.7168,79.8581,,
2017-06-03,0.7799921999999999,20170603,96.789,386.201,99.569,17.147,1.415,2.355,422.316,,96.789,386.201,99.569,17.147,2.121,2.355,18.472,33.184,46.4293,52.6311,-10.5219,2.69939,69.1232,60.9435,,
2017-06-04,0.8066586,20170604,183.13,360.249,99.757,14.895,1.184,3.702,427.319,,183.13,360.249,99.757,14.895,1.685,3.702,2.273,33.11,57.5766,54.4459,-5.33127,2.72101,71.9516,76.0461,,
2017-06-05,0.833325,20170605,215.669,352.166,99.41,16.696,1.421,5.785,430.882,,215.669,352.166,99.41,16.696,1.676,5.785,0.338,32.707,61.5073,55.4251,7.81255,3.01339,73.556,81.5823,,
2017-06-06,0.8599914,20170606,231.914,336.906,99.387,16.42,2.047,6.766,430.882,,231.914,336.906,99.387,16.42,3.223,6.766,0.997,31.891,61.5073,55.4251,-3.96921,2.75872,73.9034,81.9678,,
2017-06-07,0.8866577999999999,20170607,284.604,326.457,99.836,15.967,1.213,6.896,430.54,,284.604,326.457,100.014,15.967,1.474,6.896,0.025,30.516,61.2806,55.3177,6.66418,2.83588,74.1251,82.0699,,
2017-06-08,0.9133241999999999,20170608,330.336,345.863,99.092,20.541,2.229,11.544,423.789,,330.336,345.863,99.343,20.541,2.282,11.544,0.048,29.117,60.4126,59.4267,6.84028,2.8115,80.0184,81.3011,,
2017-06-09,0.9399906,20170609,169.41,384.911,99.236,19.95,1.36,5.701,416.537,,169.41,384.911,99.509,19.95,1.32,5.701,2.018,28.718,18.6766,46.4056,5.13052,3.53847,62.7181,25.2418,,
2017-06-10,0.966657,20170610,325.414,371.376,99.335,22.733,1.093,10.927,436.181,,325.414,371.376,99.606,22.733,1.139,10.927,0.0,28.193,40.9982,70.2784,19.2046,4.80917,95.3282,55.6115,,
2017-06-11,1.11832215,20170611,320.51,383.676,99.256,24.73,1.611,14.302,457.966,,320.51,383.676,99.515,24.73,1.398,14.302,0.0,27.355,48.4852,73.1852,18.1999,5.326,99.6854,66.0416,,
2017-06-12,1.2699873,20170612,277.534,389.116,99.436,21.582,1.47,7.901,394.744,,277.534,389.116,99.701,21.582,1.451,7.901,0.006,26.354,48.6333,45.4025,9.72845,5.41931,71.8722,76.9866,,
2017-06-13,1.4216524499999998,20170613,303.328,400.201,98.923,25.255,1.046,11.078,410.872,,303.328,400.201,99.202,25.255,0.89,11.078,1.172,25.712,48.5301,65.2123,18.5751,6.9649,105.188,78.2792,,
2017-06-14,1.5733175999999998,20170614,285.091,401.904,98.941,25.502,1.412,10.34,408.802,,285.091,401.904,99.195,25.502,1.117,10.34,0.107,24.973,44.5116,66.4768,14.9911,6.64219,106.563,71.3523,,
2017-06-15,1.7249827499999997,20170615,220.691,402.47,99.452,22.787,2.334,7.599,391.844,,220.691,402.47,99.694,22.787,2.349,7.599,0.001,24.187,48.6522,40.3001,3.33278,6.12069,64.3996,77.7464,,
2017-06-16,1.8766478999999998,20170616,269.824,378.752,99.883,22.502,1.753,11.602,387.473,,269.824,378.752,100.151,22.502,1.802,11.602,0.005,23.774,44.2913,67.4204,10.9407,7.30891,107.536,70.6447,,
2017-06-17,2.02831305,20170617,342.613,349.967,99.584,23.319,1.387,15.418,407.554,,342.613,349.967,99.855,23.319,1.419,15.418,0.0,23.216,40.8828,72.6864,14.3039,7.07365,115.063,64.7174,,
2017-06-18,2.1799782,20170618,343.59,358.706,99.11,24.782,1.494,17.939,416.606,,343.59,358.706,99.356,24.782,1.441,17.939,0.0,22.74,37.5141,81.0465,8.47162,5.66648,133.16,61.6361,,
2017-06-19,2.33164335,20170619,320.005,386.453,99.133,26.445,3.094,15.803,382.058,,320.005,386.453,99.33,26.445,2.925,15.803,0.0,22.316,60.9907,77.9541,6.71375,6.75394,123.401,96.5483,,
2017-06-20,2.4833084999999997,20170620,285.569,399.318,99.22,26.791,1.266,16.603,392.297,134.82777199999998,307.823,397.531,99.449,26.791,1.326,16.603,0.688,22.67,28.1242,87.1371,12.1624,7.61625,137.938,44.5207,61.487948,488.57128
2017-06-21,2.7199728,20170621,331.924,397.563,99.069,27.736,0.876,19.332,410.785,214.91410246376807,321.419,396.142,99.318,27.736,0.587,19.332,0.372,26.287,14.9997,110.464,10.6183,9.01494,174.865,23.7445,53.618480869565225,460.95441666666665
2017-06-22,2.9566370999999996,20170622,320.394,390.956,99.201,27.909,1.052,19.388,403.795,,320.852,392.643,99.442,27.909,1.225,19.388,0.0,24.301,8.13285,111.077,19.3797,8.81987,182.5,13.3623,,447.4512307692307
2017-06-23,3.1933013999999997,20170623,102.007,408.685,99.751,22.248,1.612,7.874,384.797,49.1193152058824,212.133,401.989,99.987,22.248,2.185,7.874,0.036,23.022,13.7489,37.7963,-6.20661,4.10491,62.0997,22.5896,23.674284794117646,437.8984
